240,"Billy Wilder","La Tentacion Vive Arriba 1955.avi"
236,"Billy Wilder","Perdicion.[Billy.Wilder.1944].[DVDrip.spanish].[por.Gior].avi"
238,"Billy Wilder","Primera Plana (1974)(Billy Wilder).avi"
109,"Brian De Palma","EL PRECIO DEL PODER (Scarface)DVDRip divx5[riped by Turmix].avi"
481,"Bud Spencer & Terence Hill","04 - bud spencer & terence hill - mas fuerte muchachos(spanish).mpg"
483,"Bud Spencer & Terence Hill","aladino(2).mpg"
471,"Bud Spencer & Terence Hill","bud spencer & terence hill - banana joe.avi"
482,"Bud Spencer & Terence Hill","bud spencer & terence hill - dos granujas en el oeste.mpg"
478,"Bud Spencer & Terence Hill","bud spencer & terence hill - dos misioneros.mpg"
477,"Bud Spencer & Terence Hill","bud spencer & terence hill - dos superpolicias.avi"
472,"Bud Spencer & Terence Hill","bud spencer & terence hill - estoy con los hipopotamos.avi"
473,"Bud Spencer & Terence Hill","bud spencer & terence hill - quien tiene un amigo tiene un tesoro.avi"
475,"Bud Spencer & Terence Hill","bud spencer terence hill - el soldado de fortuna spanish dvdrip.avi"
474,"Bud Spencer & Terence Hill","bud spencer y terence hil - lle seguian llamaban trinidad.avi"
479,"Bud Spencer & Terence Hill","bud spencer y terence hill - como el perro y el gato.mpg"
476,"Bud Spencer & Terence Hill","bud spencer y terence hill - le llamaban trinidad.avi"
480,"Bud Spencer & Terence Hill","bud spencer y terence hill - y en nochebuena se armo el belen.mpg"
470,"Bud Spencer & Terence Hill","bud spencer y terence hill y despues le llamaron el magnifico.avi"
485,"Bud Spencer & Terence Hill","tu perdonas, yo no [bud spencer & terence hill] by ficha002 cvcd montaje dvdvhs spanish.mpg"
484,"Bud Spencer & Terence Hill","y si no nos enfadamos spanish.mpg"
336,"Buñuel","[CINE CLASICO]--Belle De Jour (L Bunuel) (1967)__DVDrip [Spanish]-[by ANDRÉS].avi"
330,"Buñuel","[CINE CLASICO]--El Angel Exterminador (1962)--(Luis Buñuel)--Silvia Pinal, Jacqueline Andere__DVDrip [Spanish]-[by ANDRÉS].avi"
332,"Buñuel","1. Abismos de pasion (L. Bunuel, 1954).avi"
341,"Buñuel","1959 Los Ambiciosos 1959 Luis Buñuel (Gerard Philipe, Maria Felix).VHS rip.avi"
342,"Buñuel","1964 - Diario de una camarera (Luis Buñuel).avi"
326,"Buñuel","Documental A Proposito De Buñuel 2000.avi"
343,"Buñuel","El Bruto (Luis Buñuel 1952).avi"
334,"Buñuel","El Discreto Encanto De La Burguesia (Luis Buñuel) -1972- Fernando Rey, Paul Frankeur, Michel Piccoli Español.avi"
329,"Buñuel","El.(Luis.Bunuel,.1953).(Spanish).DVD-Rip.XviD-mp3.by.Marc27.(filibusteros.com).avi"
335,"Buñuel","Ese Oscuro Objeto del Deseo (Luis Bunuel - 1977 - Fernando Rey, Carole Bouquet, Angela Molina) Spa-Fr.avi"
333,"Buñuel","La Edad De Oro - Luis Buñuel-Salvador Dalí (1930).avi"
337,"Buñuel","La Vía Láctea (Luis Buñuel, 1969).avi"
344,"Buñuel","La.Ilusion.Viaja.En.Tranvia.(Luis.Bunuel,1953).(Spanish).DVD-Rip.XviD-mp3.(en.emule).avi"
346,"Buñuel","Las Hurdes, tierra sin pan- VOSE (1932, Luis Buñuel, 26m 50s).mpg"
338,"Buñuel","Los Olvidados (1950, Luis Buñuel).avi"
328,"Buñuel","Luis Bunuel - Viridiana.avi"
345,"Buñuel","Luis Buñuel_1974_El Fantasma de la Libertad (Jean-Claude Brialy, Monica Vitti).avi"
340,"Buñuel","Nazarin (1958, Luis Buñuel - Francisco Rabal, Marga López, Rita Macedo - audio ITA).avi"
339,"Buñuel","Simon.del.desierto.(1965,.Luis.Bunuel)Castellano.(Spanish).DVB-Rip.XviD-mp3.by.Grupo.Cine.Clasico.(centralclasico.com).avi"
327,"Buñuel","Tristana (Luis Buñuel 1970) Dvdrip By George Kaplan.avi"
331,"Buñuel","Un Perro Andaluz 1929 (Luis Buñuel) (V O Sub-Esp) 15M (Perfecta) Por Pacino.avi"
321,"Charles Chaplin","Charles Chaplin - luces de la ciudad.mpg"
390,"Charles Laughton","La.noche.del.cazador.1955.DVDrip.Dual.[ZonaRippers.para.Elitefreak.net].by.Cerni.avi"
316,"David Lynch","Cabeza borradora [David Lynch] [1977] [VOSE].avi"
314,"David Lynch","Carretera Perdida.avi"
319,"David Lynch","Corazon.Salvaje.(1990).avi"
317,"David Lynch","El.hombre.elefante.(David.Lynch,.1980).(Spanish.English).HDrip.XviD-AC3.by.araubi.(sharezade.net).avi"
315,"David Lynch","Mulholland Drive HD.avi"
318,"David Lynch","Terciopelo Azul (Blue Velvet) - Spanish Xvid Mp3 Dvdrip.avi"
320,"David Lynch","Una.Historia.Verdadera.(Spanish.English).DVD-Rip.XviD-AC3.by.mariscalfito.(proteinicos.es).avi"
241,"Ernst Lubistch","Cluny Brown (El Pecado de Cluny Brown) [Lubitsch, 1946] [XViD-AC3] [English-Español] - DXC.avi"
242,"Ernst Lubistch","El.Diablo.Dijo.No_[Ernst.Lubitsch_VOS.castellano]_VHSrip_DivX.by.Kioto.avi"
243,"Ernst Lubistch","La Momia (Ernst Lubitsch 1918).avi"
244,"Ernst Lubistch","La Viuda Alegre (The Merry Widow) (1934) (V. O.) (Lubitsch).avi"
245,"Ernst Lubistch","Las.hijas.del.cervecero.(Lubitsch_1920).[VHS_RIP_by_eastwood].avi"
246,"Ernst Lubistch","Lo.que.piensan.las.mujeres.(Ernst.Lubitsch.1941).(Español.DVDrip).avi"
251,"Ernst Lubistch","ninotchka 1939 greta garbo spanish dvdrip por pepe xvid 1 2 mp3 128.avi"
247,"Ernst Lubistch","remordimiento.avi"
248,"Ernst Lubistch","Una mujer para dos (1933) [SATrip] XviD.MP3 (Espa) por Marc27.avi"
250,"Ernst Lubistch","Una_noche_en_Arabia.(Lubitsch_1920).[VHS_RIP_by_eastwood].avi"
249,"Ernst Lubistch","Una.hora.contigo.VOSE.Lubitsch.VHSRip.Divx.by.ancademi.avi"
510,"Fellini","Amarcord [DVDRip DivX Spanish].avi"
512,"Fellini","HISTORIAS.EXTRAORDINARIAS.(DVD.VHS.DUAL.Spanish-Français)Fellini,Malle.y.Vadim,.1968).by.Killer.Bob.avi"
511,"Fellini","ocho y medio - federico fellini (1963 spanish sub).avi"
252,"Francis Ford Coppola","Apocalypse Now Redux (Spanish Dvd-Rip) Cd1 By Mel.avi"
253,"Francis Ford Coppola","Apocalypse Now Redux (Spanish Dvd-Rip) Cd2 By Mel.avi"
255,"Francis Ford Coppola","El Padrino II. HDRip.avi"
256,"Francis Ford Coppola","El Padrino III. HDRip.avi"
254,"Francis Ford Coppola","El Padrino. HDRip.avi"
257,"Francis Ford Coppola","Rebeldes.1983.Francis Ford Coppola.ESPAÑOL.mpg"
260,"François Truffaut","Besos Robados (François Truffaut,1968) Dual Dvdrip By E-Trax.avi"
261,"François Truffaut","la noche americana.avi"
258,"François Truffaut","Tirad Sobre el Pianista (François Truffaut,1960) DVDRip Dual [Fra-Esp] [XviD-mp3] by e-trax.avi"
259,"François Truffaut","Vivamente el domingo.Truffaut.(DVDrip Español).avi"
381,"Fritz Lang","Fritz Lang - Perversidad [1945].avi"
382,"Fritz Lang","La Mujer Del Cuadro (Fritz Lang)-(Tvrip Divx505 By Jpetrus).avi"
383,"Fritz Lang","Los Sobornados (1953, Fritz Lang), (The Big Heat) - Dual By Depana.avi"
384,"Fritz Lang","M, el Vampiro de Dusseldorf.avi"
36,"George Cukor","La costilla de Adan - español.Spencer Tracy.Katharine Hepburn.completa.mpg"
35,"George Cukor","Vivir para gozar - Holiday [DVDRip-Dual] by merxe.avi"
375,"George Roy Hill","dos hombres y un destino.avi"
374,"George Roy Hill","el.golpe.-.[.].-spanish.divx.avi"
199,"Harold Lloyd","Harold Lloyd - 1919 - Ask Father.avi"
